,antenna,eclipse_state,end_time,id,max_el,satellite,start_time,terminator_time,lost_imagery,midpoint,duration,utility
1010,ground_site1_2a,"[True, False]",2017-02-16 21:58:58.705095,7211607,73.64,sat12,2017-02-16 21:49:43.705095,2017-02-16 21:55:57.137712,817.0532235,2017-02-16 21:54:21.205095,555.0,10986.8319456
1011,ground_site1_2b,"[True, False]",2017-02-16 21:58:58.766993,7211608,73.65,sat12,2017-02-16 21:49:43.766993,2017-02-16 21:55:57.199610,817.0532235,2017-02-16 21:54:21.266993,555.0,10986.8319456
1012,ground_site1_2c,"[True, False]",2017-02-16 21:58:58.829029,7211609,73.64,sat12,2017-02-16 21:49:43.829029,2017-02-16 21:55:57.261646,817.0532235,2017-02-16 21:54:21.329029,555.0,10986.8319456
1013,ground_site6_1,"[False, False]",2017-02-16 22:01:45.044855,7211618,81.09,sat7,2017-02-16 21:52:21.044855,,2538.0,2017-02-16 21:57:03.044855,564.0,9834.59477811
1014,ground_site6_2,"[False, False]",2017-02-16 22:01:45.104744,7211619,81.07,sat7,2017-02-16 21:52:21.104744,,2538.0,2017-02-16 21:57:03.104744,564.0,9834.59477811
1015,ground_site5_1,"[True, True]",2017-02-16 22:03:45.225287,7211634,33.99,sat1,2017-02-16 21:54:57.225287,,0.0,2017-02-16 21:59:21.225287,528.0,11848.525733
1016,ground_site1_2c,"[True, False]",2017-02-16 22:08:03.994785,7211658,86.14,sat1,2017-02-16 21:58:46.994785,2017-02-16 22:05:07.212557,795.520026,2017-02-16 22:03:25.494785,557.0,11703.7770067
1017,ground_site1_1,"[True, False]",2017-02-16 22:08:03.685807,7211661,86.11,sat1,2017-02-16 21:58:47.685807,2017-02-16 22:05:07.220963,794.091798,2017-02-16 22:03:25.685807,556.0,11682.764845
1018,ground_site1_1a,"[True, False]",2017-02-16 22:08:03.747564,7211662,86.1,sat1,2017-02-16 21:58:47.747564,2017-02-16 22:05:07.282720,794.091798,2017-02-16 22:03:25.747564,556.0,11682.764845
1019,ground_site1_2,"[True, False]",2017-02-16 22:08:03.809358,7211655,86.15,sat1,2017-02-16 21:58:47.809358,2017-02-16 22:05:07.344514,794.091798,2017-02-16 22:03:25.809358,556.0,11682.764845
1020,ground_site1_2a,"[True, False]",2017-02-16 22:08:03.871028,7211656,86.13,sat1,2017-02-16 21:58:47.871028,2017-02-16 22:05:07.406184,794.091798,2017-02-16 22:03:25.871028,556.0,11682.764845
1021,ground_site1_2b,"[True, False]",2017-02-16 22:08:03.932804,7211657,86.14,sat1,2017-02-16 21:58:47.932804,2017-02-16 22:05:07.467960,794.091798,2017-02-16 22:03:25.932804,556.0,11682.764845
1022,ground_site6_1,"[False, False]",2017-02-16 22:09:35.112071,7211673,65.16,sat8,2017-02-16 22:00:13.112071,,2529.0,2017-02-16 22:04:54.112071,562.0,8798.27426101
1023,ground_site6_2,"[False, False]",2017-02-16 22:09:35.172182,7211674,65.16,sat8,2017-02-16 22:00:13.172182,,2529.0,2017-02-16 22:04:54.172182,562.0,8798.27426101
1024,ground_site5_1,"[True, True]",2017-02-16 22:15:51.967419,7211970,26.0,sat2,2017-02-16 22:07:24.967419,,0.0,2017-02-16 22:11:38.467419,507.0,11867.3433033
1025,ground_site5_1,"[True, True]",2017-02-16 22:17:14.647864,7212058,25.18,sat3,2017-02-16 22:08:50.647864,,0.0,2017-02-16 22:13:02.647864,504.0,10264.9509339
1026,ground_site6_1,"[False, False]",2017-02-16 22:18:28.777939,7212229,49.99,sat9,2017-02-16 22:09:13.777939,,2497.5,2017-02-16 22:13:51.277939,555.0,8172.13921567
1027,ground_site6_2,"[False, False]",2017-02-16 22:18:28.838196,7212230,49.99,sat9,2017-02-16 22:09:13.838196,,2497.5,2017-02-16 22:13:51.338196,555.0,8172.13921567
1028,ground_site1_1,"[True, False]",2017-02-16 22:20:18.425038,7212882,77.88,sat2,2017-02-16 22:11:01.425038,2017-02-16 22:17:29.258045,761.2514685,2017-02-16 22:15:39.925038,557.0,12276.441273
1029,ground_site1_1a,"[True, False]",2017-02-16 22:20:18.487365,7212883,77.88,sat2,2017-02-16 22:11:01.487365,2017-02-16 22:17:29.320372,761.2514685,2017-02-16 22:15:39.987365,557.0,12276.441273
1030,ground_site1_2,"[True, False]",2017-02-16 22:20:18.549689,7212884,77.87,sat2,2017-02-16 22:11:01.549689,2017-02-16 22:17:29.382696,761.2514685,2017-02-16 22:15:40.049689,557.0,12276.441273
1031,ground_site1_2a,"[True, False]",2017-02-16 22:20:18.611964,7212885,77.87,sat2,2017-02-16 22:11:01.611964,2017-02-16 22:17:29.444971,761.2514685,2017-02-16 22:15:40.111964,557.0,12276.441273
1032,ground_site1_2b,"[True, False]",2017-02-16 22:20:18.674156,7212886,77.86,sat2,2017-02-16 22:11:01.674156,2017-02-16 22:17:29.507163,761.2514685,2017-02-16 22:15:40.174156,557.0,12276.441273
1033,ground_site1_2c,"[True, False]",2017-02-16 22:20:18.736284,7212887,77.86,sat2,2017-02-16 22:11:01.736284,2017-02-16 22:17:29.569291,761.2514685,2017-02-16 22:15:40.236284,557.0,12276.441273
1034,ground_site1_1,"[True, False]",2017-02-16 22:21:42.102992,7212894,76.01,sat3,2017-02-16 22:12:25.102992,2017-02-16 22:18:54.023889,756.3559635,2017-02-16 22:17:03.602992,557.0,10588.0441757
1035,ground_site1_1a,"[True, False]",2017-02-16 22:21:42.165057,7212895,76.01,sat3,2017-02-16 22:12:25.165057,2017-02-16 22:18:54.085954,756.3559635,2017-02-16 22:17:03.665057,557.0,10588.0441757
1036,ground_site1_2,"[True, False]",2017-02-16 22:21:42.227022,7212896,76.0,sat3,2017-02-16 22:12:25.227022,2017-02-16 22:18:53.060029,761.2514685,2017-02-16 22:17:03.727022,557.0,10583.1486707
1037,ground_site1_2a,"[True, False]",2017-02-16 22:21:42.289005,7212897,76.01,sat3,2017-02-16 22:12:25.289005,2017-02-16 22:18:53.122012,761.2514685,2017-02-16 22:17:03.789005,557.0,10583.1486707
1038,ground_site1_2b,"[True, False]",2017-02-16 22:21:42.351112,7212898,75.99,sat3,2017-02-16 22:12:25.351112,2017-02-16 22:18:53.184119,761.2514685,2017-02-16 22:17:03.851112,557.0,10583.1486707
1039,ground_site1_2c,"[True, False]",2017-02-16 22:21:42.413277,7212899,76.0,sat3,2017-02-16 22:12:25.413277,2017-02-16 22:18:53.246284,761.2514685,2017-02-16 22:17:03.913277,557.0,10583.1486707
1040,ground_site5_1,"[True, True]",2017-02-16 22:22:35.385540,7212907,21.71,sat4,2017-02-16 22:14:28.385540,,0.0,2017-02-16 22:18:31.885540,487.0,10965.5986747
1041,ground_site6_2,"[False, False]",2017-02-16 22:25:43.269880,7212918,40.72,sat10,2017-02-16 22:16:36.269880,,2461.5,2017-02-16 22:21:09.769880,547.0,8510.31217944
1042,ground_site6_1,"[False, False]",2017-02-16 22:25:43.209505,7212917,40.72,sat10,2017-02-16 22:16:37.209505,,2457.0,2017-02-16 22:21:10.209505,546.0,8494.75402189
1043,ground_site1_1,"[True, False]",2017-02-16 22:27:08.842253,7212924,67.52,sat4,2017-02-16 22:17:53.842253,2017-02-16 22:24:22.450651,748.762209,2017-02-16 22:22:31.342253,555.0,11747.9672868
1044,ground_site1_1a,"[True, False]",2017-02-16 22:27:08.904904,7212925,67.52,sat4,2017-02-16 22:17:53.904904,2017-02-16 22:24:22.513302,748.762209,2017-02-16 22:22:31.404904,555.0,11747.9672868
1045,ground_site1_2,"[True, False]",2017-02-16 22:27:08.967277,7212926,67.51,sat4,2017-02-16 22:17:53.967277,2017-02-16 22:24:22.575675,748.762209,2017-02-16 22:22:31.467277,555.0,11747.9672868
1046,ground_site1_2a,"[True, False]",2017-02-16 22:27:09.029673,7212927,67.52,sat4,2017-02-16 22:17:54.029673,2017-02-16 22:24:22.638071,748.762209,2017-02-16 22:22:31.529673,555.0,11747.9672868
1047,ground_site1_2b,"[True, False]",2017-02-16 22:27:09.092101,7212928,67.51,sat4,2017-02-16 22:17:54.092101,2017-02-16 22:24:22.700499,748.762209,2017-02-16 22:22:31.592101,555.0,11747.9672868
1048,ground_site1_2c,"[True, False]",2017-02-16 22:27:09.154436,7212929,67.51,sat4,2017-02-16 22:17:54.154436,2017-02-16 22:24:22.762834,748.762209,2017-02-16 22:22:31.654436,555.0,11747.9672868
1049,ground_site5_1,"[True, True]",2017-02-16 22:32:43.629968,7213583,17.57,sat5,2017-02-16 22:25:06.629968,,0.0,2017-02-16 22:28:55.129968,457.0,9252.69994129
1050,ground_site6_1,"[False, False]",2017-02-16 22:34:04.515785,7213586,32.5,sat11,2017-02-16 22:25:11.515785,,2398.5,2017-02-16 22:29:38.015785,533.0,9814.45668494
1051,ground_site6_2,"[False, False]",2017-02-16 22:34:04.574562,7213587,32.5,sat11,2017-02-16 22:25:11.574562,,2398.5,2017-02-16 22:29:38.074562,533.0,9814.45668494
1052,ground_site5_1,"[True, True]",2017-02-16 22:35:17.332354,7213602,16.14,sat6,2017-02-16 22:27:54.332354,,0.0,2017-02-16 22:31:35.832354,443.0,9218.24263317
1053,ground_site1_2,"[True, False]",2017-02-16 22:37:28.209641,7213607,56.56,sat5,2017-02-16 22:28:15.209641,2017-02-16 22:34:47.818039,721.762209,2017-02-16 22:32:51.709641,553.0,10474.6121182
1054,ground_site1_2a,"[True, False]",2017-02-16 22:37:28.272299,7213608,56.57,sat5,2017-02-16 22:28:15.272299,2017-02-16 22:34:47.880697,721.762209,2017-02-16 22:32:51.772299,553.0,10474.6121182
1055,ground_site1_2b,"[True, False]",2017-02-16 22:37:28.334974,7213609,56.56,sat5,2017-02-16 22:28:15.334974,2017-02-16 22:34:47.943372,721.762209,2017-02-16 22:32:51.834974,553.0,10474.6121182
1056,ground_site1_2c,"[True, False]",2017-02-16 22:37:28.397868,7213610,56.57,sat5,2017-02-16 22:28:15.397868,2017-02-16 22:34:48.006266,721.762209,2017-02-16 22:32:51.897868,553.0,10474.6121182
1057,ground_site1_1,"[True, False]",2017-02-16 22:37:28.084439,7213605,56.57,sat5,2017-02-16 22:28:16.084439,2017-02-16 22:34:47.982876,720.4570335,2017-02-16 22:32:52.084439,552.0,10455.6706855
1058,ground_site1_1a,"[True, False]",2017-02-16 22:37:28.147052,7213606,56.57,sat5,2017-02-16 22:28:16.147052,2017-02-16 22:34:48.045489,720.4570335,2017-02-16 22:32:52.147052,552.0,10455.6706855
1059,ground_site1_2a,"[True, False]",2017-02-16 22:40:06.978042,7213635,52.78,sat6,2017-02-16 22:30:55.978042,2017-02-16 22:37:28.242690,714.309084,2017-02-16 22:35:31.478042,551.0,10751.2703536
1060,ground_site1_2b,"[True, False]",2017-02-16 22:40:07.040633,7213636,52.77,sat6,2017-02-16 22:30:56.040633,2017-02-16 22:37:28.305281,714.309084,2017-02-16 22:35:31.540633,551.0,10751.2703536
1061,ground_site1_2c,"[True, False]",2017-02-16 22:40:07.103298,7213637,52.78,sat6,2017-02-16 22:30:56.103298,2017-02-16 22:37:28.367946,714.309084,2017-02-16 22:35:31.603298,551.0,10751.2703536
1062,ground_site1_1,"[True, False]",2017-02-16 22:40:06.789694,7213640,52.78,sat6,2017-02-16 22:30:56.789694,2017-02-16 22:37:28.342428,713.012697,2017-02-16 22:35:31.789694,550.0,10731.7580665
1063,ground_site1_1a,"[True, False]",2017-02-16 22:40:06.852734,7213641,52.78,sat6,2017-02-16 22:30:56.852734,2017-02-16 22:37:28.405468,713.012697,2017-02-16 22:35:31.852734,550.0,10731.7580665
1064,ground_site1_2,"[True, False]",2017-02-16 22:40:06.915302,7213634,52.77,sat6,2017-02-16 22:30:56.915302,2017-02-16 22:37:27.393817,717.8466825,2017-02-16 22:35:31.915302,550.0,10726.924081
1065,ground_site6_1,"[False, False]",2017-02-16 22:40:48.339508,7213652,27.21,sat12,2017-02-16 22:32:09.339508,,2335.5,2017-02-16 22:36:28.839508,519.0,8702.72775269
1066,ground_site6_2,"[False, False]",2017-02-16 22:40:48.398510,7213653,27.21,sat12,2017-02-16 22:32:09.398510,,2335.5,2017-02-16 22:36:28.898510,519.0,8702.72775269
1067,ground_site6_1,"[False, False]",2017-02-16 22:49:43.512197,7213743,21.78,sat1,2017-02-16 22:41:29.512197,,2223.0,2017-02-16 22:45:36.512197,494.0,8862.552485
1068,ground_site6_2,"[False, False]",2017-02-16 22:49:43.570807,7213744,21.78,sat1,2017-02-16 22:41:29.570807,,2223.0,2017-02-16 22:45:36.570807,494.0,8862.552485
1069,ground_site5_1,"[True, True]",2017-02-16 22:48:17.763348,7213747,12.04,sat7,2017-02-16 22:41:51.763348,,0.0,2017-02-16 22:45:04.763348,386.0,8467.76876658
1070,ground_site1_2a,"[True, False]",2017-02-16 22:53:27.410352,7213775,42.0,sat7,2017-02-16 22:44:24.410352,2017-02-16 22:50:57.342968,675.303228,2017-02-16 22:48:55.910352,543.0,11236.6098296
1071,ground_site1_2b,"[True, False]",2017-02-16 22:53:27.473380,7213776,42.0,sat7,2017-02-16 22:44:24.473380,2017-02-16 22:50:57.405996,675.303228,2017-02-16 22:48:55.973380,543.0,11236.6098296
1072,ground_site1_2c,"[True, False]",2017-02-16 22:53:27.564148,7213777,42.0,sat7,2017-02-16 22:44:24.564148,2017-02-16 22:50:57.496764,675.303228,2017-02-16 22:48:56.064148,543.0,11236.6098296
1073,ground_site1_1,"[True, False]",2017-02-16 22:53:27.221440,7213772,42.01,sat7,2017-02-16 22:44:25.221440,2017-02-16 22:50:57.430424,674.059572,2017-02-16 22:48:56.221440,542.0,11215.9162609
1074,ground_site1_1a,"[True, False]",2017-02-16 22:53:27.284259,7213773,42.01,sat7,2017-02-16 22:44:25.284259,2017-02-16 22:50:57.493243,674.059572,2017-02-16 22:48:56.284259,542.0,11215.9162609
1075,ground_site1_2,"[True, False]",2017-02-16 22:53:27.347168,7213774,42.0,sat7,2017-02-16 22:44:25.347168,2017-02-16 22:50:57.556152,674.059572,2017-02-16 22:48:56.347168,542.0,11215.9162609
1076,ground_site5_1,"[True, True]",2017-02-16 22:55:49.832365,7213825,9.86,sat8,2017-02-16 22:50:12.832365,,0.0,2017-02-16 22:53:01.332365,337.0,6792.33349815
1077,ground_site1_1,"[True, False]",2017-02-16 23:01:17.291218,7213891,36.6,sat8,2017-02-16 22:52:22.291218,2017-02-16 22:58:53.614460,646.545411,2017-02-16 22:56:49.791218,535.0,10136.5359585
1078,ground_site1_1a,"[True, False]",2017-02-16 23:01:17.352445,7213880,36.6,sat8,2017-02-16 22:52:22.352445,2017-02-16 22:58:53.675687,646.545411,2017-02-16 22:56:49.852445,535.0,10136.5359585
1079,ground_site1_2,"[True, False]",2017-02-16 23:01:17.413719,7213881,36.6,sat8,2017-02-16 22:52:22.413719,2017-02-16 22:58:53.736961,646.545411,2017-02-16 22:56:49.913719,535.0,10136.5359585
1080,ground_site1_2a,"[True, False]",2017-02-16 23:01:17.475086,7213882,36.6,sat8,2017-02-16 22:52:22.475086,2017-02-16 22:58:53.798328,646.545411,2017-02-16 22:56:49.975086,535.0,10136.5359585
1081,ground_site1_2b,"[True, False]",2017-02-16 23:01:17.536165,7213883,36.6,sat8,2017-02-16 22:52:22.536165,2017-02-16 22:58:53.859407,646.545411,2017-02-16 22:56:50.036165,535.0,10136.5359585
1082,ground_site1_2c,"[True, False]",2017-02-16 23:01:17.597342,7213884,36.6,sat8,2017-02-16 22:52:22.597342,2017-02-16 22:58:53.920584,646.545411,2017-02-16 22:56:50.097342,535.0,10136.5359585
1083,ground_site6_1,"[False, False]",2017-02-16 23:01:42.257432,7214237,16.57,sat2,2017-02-16 22:54:09.257432,,2038.5,2017-02-16 22:57:55.757432,453.0,8564.86591009
1084,ground_site6_2,"[False, False]",2017-02-16 23:01:42.315857,7214238,16.57,sat2,2017-02-16 22:54:09.315857,,2038.5,2017-02-16 22:57:55.815857,453.0,8564.86591009
1085,ground_site6_1,"[False, False]",2017-02-16 23:03:02.629668,7214257,16.01,sat3,2017-02-16 22:55:36.629668,,2007.0,2017-02-16 22:59:19.629668,446.0,7076.66689783
1086,ground_site6_2,"[False, False]",2017-02-16 23:03:02.995892,7214258,16.01,sat3,2017-02-16 22:55:36.995892,,2007.0,2017-02-16 22:59:19.995892,446.0,7076.66689783
1087,ground_site5_1,"[True, True]",2017-02-16 23:04:15.499019,7214297,7.64,sat9,2017-02-16 22:59:53.499019,,0.0,2017-02-16 23:02:04.499019,262.0,5036.8386928
1088,ground_site6_2,"[False, False]",2017-02-16 23:08:18.878848,7214305,13.72,sat4,2017-02-16 23:01:20.878848,,1881.0,2017-02-16 23:04:49.878848,418.0,7530.95122385
1089,ground_site6_1,"[False, False]",2017-02-16 23:08:18.821196,7214304,13.72,sat4,2017-02-16 23:01:21.821196,,1876.5,2017-02-16 23:04:50.321196,417.0,7512.93459413
1090,ground_site1_2c,"[True, False]",2017-02-16 23:10:11.192272,7214317,31.4,sat9,2017-02-16 23:01:26.192272,2017-02-16 23:07:54.302623,616.0034205,2017-02-16 23:05:48.692272,525.0,9476.89854027
1091,ground_site1_1,"[True, False]",2017-02-16 23:10:11.889508,7214312,31.41,sat9,2017-02-16 23:01:26.889508,2017-02-16 23:07:54.999859,616.0034205,2017-02-16 23:05:49.389508,525.0,9476.89854027
1092,ground_site1_1a,"[True, False]",2017-02-16 23:10:11.949659,7214313,31.41,sat9,2017-02-16 23:01:26.949659,2017-02-16 23:07:55.060010,616.0034205,2017-02-16 23:05:49.449659,525.0,9476.89854027
1093,ground_site1_2,"[True, False]",2017-02-16 23:10:12.011037,7214314,31.4,sat9,2017-02-16 23:01:27.011037,2017-02-16 23:07:54.095997,620.61768,2017-02-16 23:05:49.511037,525.0,9472.28428077
1094,ground_site1_2a,"[True, False]",2017-02-16 23:10:12.071527,7214315,31.41,sat9,2017-02-16 23:01:27.071527,2017-02-16 23:07:54.156487,620.61768,2017-02-16 23:05:49.571527,525.0,9472.28428077
1095,ground_site1_2b,"[True, False]",2017-02-16 23:10:12.131866,7214316,31.4,sat9,2017-02-16 23:01:27.131866,2017-02-16 23:07:54.216826,620.61768,2017-02-16 23:05:49.631866,525.0,9472.28428077
1096,ground_site5_1,"[True, True]",2017-02-16 23:10:53.821742,7214386,6.03,sat10,2017-02-16 23:08:02.821742,,0.0,2017-02-16 23:09:28.321742,171.0,3429.94494092
1097,ground_site1_1,"[True, False]",2017-02-16 23:17:27.268365,7214394,27.87,sat10,2017-02-16 23:08:52.268365,2017-02-16 23:15:17.009575,586.164555,2017-02-16 23:13:09.768365,515.0,9743.78658286
1098,ground_site1_1a,"[True, False]",2017-02-16 23:17:27.328600,7214395,27.87,sat10,2017-02-16 23:08:52.328600,2017-02-16 23:15:17.069810,586.164555,2017-02-16 23:13:09.828600,515.0,9743.78658286
1099,ground_site1_2,"[True, False]",2017-02-16 23:17:27.388913,7214396,27.86,sat10,2017-02-16 23:08:52.388913,2017-02-16 23:15:16.124264,590.6909205,2017-02-16 23:13:09.888913,515.0,9739.26021736
1100,ground_site1_2a,"[True, False]",2017-02-16 23:17:27.449141,7214397,27.87,sat10,2017-02-16 23:08:52.449141,2017-02-16 23:15:16.184492,590.6909205,2017-02-16 23:13:09.949141,515.0,9739.26021736
1101,ground_site1_2b,"[True, False]",2017-02-16 23:17:27.509338,7214398,27.86,sat10,2017-02-16 23:08:52.509338,2017-02-16 23:15:16.244689,590.6909205,2017-02-16 23:13:10.009338,515.0,9739.26021736
1102,ground_site1_2c,"[True, False]",2017-02-16 23:17:27.569553,7214399,27.86,sat10,2017-02-16 23:08:52.569553,2017-02-16 23:15:16.304904,590.6909205,2017-02-16 23:13:10.069553,515.0,9739.26021736
1103,ground_site6_1,"[False, False]",2017-02-16 23:18:14.945207,7214429,10.69,sat5,2017-02-16 23:12:13.945207,,1624.5,2017-02-16 23:15:14.445207,361.0,5684.52555537
1104,ground_site6_2,"[False, False]",2017-02-16 23:18:15.003843,7214430,10.69,sat5,2017-02-16 23:12:14.003843,,1624.5,2017-02-16 23:15:14.503843,361.0,5684.52555537
1105,ground_site6_1,"[False, False]",2017-02-16 23:20:44.506327,7214450,9.7,sat6,2017-02-16 23:15:08.506327,,1512.0,2017-02-16 23:17:56.506327,336.0,5479.71450281
1106,ground_site6_2,"[False, False]",2017-02-16 23:20:44.564291,7214451,9.7,sat6,2017-02-16 23:15:08.564291,,1512.0,2017-02-16 23:17:56.564291,336.0,5479.71450281
1107,ground_site1_1,"[True, False]",2017-02-16 23:25:51.709382,7214463,24.34,sat11,2017-02-16 23:17:29.709382,2017-02-16 23:23:47.189850,560.337894,2017-02-16 23:21:40.709382,502.0,10942.2967323
1108,ground_site1_1a,"[True, False]",2017-02-16 23:25:51.772590,7214464,24.34,sat11,2017-02-16 23:17:29.772590,2017-02-16 23:23:47.253058,560.337894,2017-02-16 23:21:40.772590,502.0,10942.2967323
1109,ground_site1_2,"[True, False]",2017-02-16 23:25:51.832865,7214465,24.34,sat11,2017-02-16 23:17:29.832865,2017-02-16 23:23:47.313333,560.337894,2017-02-16 23:21:40.832865,502.0,10942.2967323
1110,ground_site1_2a,"[True, False]",2017-02-16 23:25:51.893085,7214466,24.34,sat11,2017-02-16 23:17:29.893085,2017-02-16 23:23:47.373553,560.337894,2017-02-16 23:21:40.893085,502.0,10942.2967323
1111,ground_site1_2b,"[True, False]",2017-02-16 23:25:50.953775,7214467,24.34,sat11,2017-02-16 23:17:29.953775,2017-02-16 23:23:48.639321,550.415043,2017-02-16 23:21:40.453775,501.0,10929.3059685
1112,ground_site1_2c,"[True, False]",2017-02-16 23:25:51.014047,7214468,24.34,sat11,2017-02-16 23:17:30.014047,2017-02-16 23:23:46.742562,559.2216825,2017-02-16 23:21:40.514047,501.0,10920.499329
1113,ground_site1_2a,"[True, False]",2017-02-16 23:32:36.673241,7214536,21.73,sat12,2017-02-16 23:24:28.673241,2017-02-16 23:30:41.345116,518.9765625,2017-02-16 23:28:32.673241,488.0,9859.93508165
1114,ground_site1_2b,"[True, False]",2017-02-16 23:32:36.734199,7214537,21.73,sat12,2017-02-16 23:24:28.734199,2017-02-16 23:30:41.406074,518.9765625,2017-02-16 23:28:32.734199,488.0,9859.93508165
1115,ground_site1_2c,"[True, False]",2017-02-16 23:32:36.795087,7214538,21.73,sat12,2017-02-16 23:24:28.795087,2017-02-16 23:30:39.560712,527.5546875,2017-02-16 23:28:32.795087,488.0,9851.35695665
1116,ground_site1_1,"[True, False]",2017-02-16 23:32:37.490726,7214533,21.73,sat12,2017-02-16 23:24:29.490726,2017-02-16 23:30:40.256351,527.5546875,2017-02-16 23:28:33.490726,488.0,9851.35695665
1117,ground_site1_1a,"[True, False]",2017-02-16 23:32:37.551587,7214534,21.73,sat12,2017-02-16 23:24:29.551587,2017-02-16 23:30:40.317212,527.5546875,2017-02-16 23:28:33.551587,488.0,9851.35695665
1118,ground_site1_2,"[True, False]",2017-02-16 23:32:36.612531,7214535,21.73,sat12,2017-02-16 23:24:29.612531,2017-02-16 23:30:39.618390,526.4736345,2017-02-16 23:28:33.112531,487.0,9831.16974808
1119,ground_site6_1,"[False, False]",2017-02-16 23:33:09.176388,7214561,6.51,sat7,2017-02-16 23:29:43.176388,,927.0,2017-02-16 23:31:26.176388,206.0,3592.06830548
1120,ground_site6_2,"[False, False]",2017-02-16 23:33:09.234979,7214562,6.51,sat7,2017-02-16 23:29:43.234979,,927.0,2017-02-16 23:31:26.234979,206.0,3592.06830548
1121,ground_site1_1,"[True, False]",2017-02-16 23:41:37.746071,7214585,18.86,sat1,2017-02-16 23:33:48.746071,2017-02-16 23:39:50.572242,482.2822305,2017-02-16 23:37:43.246071,469.0,10042.2605134
1122,ground_site1_1a,"[True, False]",2017-02-16 23:41:37.806716,7214586,18.86,sat1,2017-02-16 23:33:48.806716,2017-02-16 23:39:50.632887,482.2822305,2017-02-16 23:37:43.306716,469.0,10042.2605134
